,url,name,sku,parsed_duration,parsed_price,objectives,processed_price,processed_duration
1038,http://www.comundi.fr/formation-communication-ecrite-et-orale/formation-reconciliez-vous-avec-la-grammaire-et-l-orthographe.html,Formation : Réconciliez-vous avec la grammaire et l'orthographe,LG60,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Revoir les règles fondamentales d'orthographe et de grammaire</li><li>Découvrir les astuces pour éviter 90 % des fautes les plus fréquentes
</li><li>Construire des phrases claires, courtes et ponctuées</li></ul>",1295.0,14.0
1039,http://www.comundi.fr/formation-communication-ecrite-et-orale/formation-prise-de-notes-et-compte-rendu-de-reunions.html,Formation : Prise de notes et compte-rendu de réunions,LG62,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Maîtriser les différentes techniques de prise de notes et de compte-rendu</li><li>Etre à même d'identifier et de restituer les idées-clés
</li><li>Rédiger des comptes-rendus factuels et lisibles</li></ul>",1295.0,14.0
1040,http://www.comundi.fr/formation-communiquer-a-l-ecrit/cycle-ecrits-professionnels.html,Cycle écrits professionnels,4360,"
                                                                                                    3 jours - 21 h
                                                                                            ","2 295.00
                                                     € ","<ul>
<li>Avoir les bons réflexes en grammaire et en orthographe</li>
<li>Retrouver confiance en son orthographe</li>
<li>Valoriser son orthographe grâce au certificat Voltaire</li>
</ul>",2295.0,21.0
1041,http://www.comundi.fr/formation-communication-ecrite-et-orale/formation-ecrits-professionnels-rediger-avec-aisance-et-efficacite.html,Formation : écrits professionnels : rédiger avec aisance et efficacité,LG59,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Maîtriser les techniques et règles des écrits professionnels
</li><li>Savoir construire ses arguments et valoriser ses messages
</li><li>Du courrier au courriel : connaître les spécificités de l'écriture électronique</li></ul>",1295.0,14.0
1042,http://www.comundi.fr/formation-competences-relationnelles-et-savoir-etre/formation-co-developpement-ameliorer-sa-communication-relationnelle.html,Formation Co-développement : améliorer sa communication relationnelle,2763,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Améliorer sa communication et sa posture relationnelle : confiance, influence, écoute, flexibilité, intelligence émotionnelle…</li><li>Faire progresser ses pratiques, prendre du recul, échanger sur ses difficultés rencontrées
</li><li>Renforcer son impact et apprivoiser ses émotions pour une meilleure collaboration au quotidien</li></ul>",1295.0,14.0
1043,http://www.comundi.fr/formation-communiquer-a-l-oral/formation-fle-atelier-de-remise-a-niveau-en-francais-a-l-oral-et-a-l-ecrit.html,Formation : FLE - Atelier de remise à niveau en français à l'oral et à l'écrit,4568,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul>
<li>Gagner en aisance et en clarté dans sa communication orale et écrite</li>http://pim.comundi.fr/#tabs-16
<li>Maîtriser les principales règles de grammaire et conjugaison pour bien structurer son discours oral et écrit</li>
<li>Enrichir son vocabulaire et employer les expressions adaptées au contexte à l’interlocuteur</li>
</ul>",1295.0,14.0
1044,http://www.comundi.fr/formation-communiquer-a-l-ecrit/formation-muscler-son-esprit-de-synthese.html,Formation : Muscler son esprit de synthèse,RC53,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Extraire l'information utile de tout type de document et bien l'analyser</li><li>Faire une synthèse claire, parlante et exploitable par tous
</li><li>Faire des recommandations pour faciliter la prise de décision</li></ul>",1295.0,14.0
1045,http://www.comundi.fr/formation-communication-ecrite-et-orale/formation-ateliers-theatre-des-masques-et-vous-c.html,"Formation Ateliers Théâtre ""Des Masques et Vous ! ©""",4525,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295
                                                     € ","<ul>
<li>Découvrir les 9 masques archétypaux de la commedia dell Arte et identifier son masque dominant</li>
<li>Mieux se comprendre et mieux comprendre autrui, pour faciliter le travail en équipe et contribuer à l’intelligence collective</li>
<li>Prendre du recul, développer son intelligence situationnelle</li>
</ul>",1295.0,14.0
1046,http://www.comundi.fr/formation-communication-ecrite-et-orale/formation-techniques-de-communication-relationnelle.html,Formation: Techniques de communication relationnelle,DM17,"
                                                                                                    3 jours - 21 h
                                                                                            ","1 795.00
                                                     € ","<ul><li>Améliorez votre communication et vos relations avec les autres</li><li>Tirez parti de votre potentiel et collaborez efficacement avec vos interlocuteurs
</li><li>Adaptez votre communication aux situations et aux personnes, même en situation difficile</li></ul>",1795.0,21.0
1047,http://www.comundi.fr/formation-communiquer-a-l-ecrit/formation-rediger-des-ecrits-techniques.html,Formation : rédiger des écrits techniques,LR44,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Rédiger pour être compris : rendre accessible un contenu techniques
</li><li>Anticiper les besoins d'information du lecteur pour mieux y répondre
</li><li>Produire des documents de qualité : structurés, précis et convaincants</li></ul>",1295.0,14.0
1048,http://www.comundi.fr/formation-media-et-publicite/le-marche-des-ad-exchanges.html,Le marché des Ad Exchanges,du50,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul><li>Comprendre le marché, les indicateurs et les opportunités publicitaires du digital
</li><li>Définir et optimiser sa stratégie de vente de publicité digitale : offre, tarif, kit média…
</li><li>Mettre en place l’organisation commerciale et marketing appropriée</li></ul>",0.0,0.0
1049,http://www.comundi.fr/formation-creativite-changement-nouvelles-pratiques/formation-communication-digitale-creativite.html,Formation Communication digitale & créativité,ZA08,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 895.00
                                                     € ","<ul><li>Décliner son concept créatif sur les supports digitaux
</li><li>Définir un brief créatif pertinent et piloter l'agence 
</li><li>Comprendre l'environnement et la création en digital : philosophie, métiers, supports, technologies, contenus, design &amp; ergonomie</li></ul>",1895.0,14.0
1050,http://www.comundi.fr/formation-media-et-publicite/mieux-vendre-ses-espaces-publicitaires.html,Mieux vendre ses espaces publicitaires,DU49,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul><li>Savoir répondre aux besoins de R.O.I. des annonceurs
</li><li>Proposer un plan plurimédia pertinent et compétitif
</li><li>Améliorer ses techniques de négociation et préserver ses marges</li></ul>",0.0,0.0
1051,http://www.comundi.fr/formation-communication-publique/formation-web-2-0-et-medias-sociaux-pour-les-collectivites.html,Formation : Web 2.0 et médias sociaux pour les collectivités,ZA29,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 695.00
                                                     € ","<ul><li>Comprendre la culture et les enjeux du web social dans le secteur public
</li><li>Mettre en place une stratégie de communication social media à l'échelle de la collectivité
</li><li>Maîtriser les usages du community management</li></ul>",1695.0,14.0
1052,http://www.comundi.fr/formation-digital-marketing-communication/formation-indesign-gestion-des-documents-longs-niveau-3.html,Formation : Indesign : gestion des documents longs - niveau 3,4562,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul>
<li>Savoir personnaliser les réglages du logiciel et optimiser votre production</li>
<li>Etre en mesure d’utiliser des fonctions avancées du logiciel</li>
<li>Savoir mettre en oeuvre et gérer l’automatisation la mise en forme de documents longs</li>
<li>Pouvoir contrôler et préparer les documents en fonction de leur destination</li>
</ul>",0.0,0.0
1053,http://www.comundi.fr/formation-mobile-et-tablette/formation-design-sur-mobile-et-tablette.html,Formation : Design sur mobile et tablette,2561,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795.00
                                                     € ","<ul><li>Comprendre les fondamentaux de l'ergonomie et de l'expérience utilisateur
</li><li>Maitriser les spécificités des interfaces et décrypter les tendances de création
</li><li>Construire un design mobile et tablette efficace et unique</li></ul>",1795.0,14.0
1054,http://www.comundi.fr/formation-digital-marketing-communication/formation-photoshop-demarrer-avec-photoshop.html,Formation : Photoshop : démarrer avec Photoshop,4576,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul>
<li>Comprendre les principes de base de l’image numérique</li>
<li>Optimiser la taille, la résolution et définir un cadrage</li>
<li>Savoir réaliser des corrections et retouches d’images simples</li>
<li>Hiérarchiser et réaliser des photomontages simples avec les outils de base du logiciel. </li>
</ul>",0.0,0.0
1055,http://www.comundi.fr/formation-communication-corporate/outils-de-communication-interne-journal-interne-site-intranet-newsletter.html,"Outils de communication interne : journal interne, site intranet, newsletter",2896,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul><li>Choisir entre 3 outils performants
</li><li>Maîtriser et gérer des moyens d'information en interne
</li><li>Développer une politique d'information vers les salariés</li></ul>",0.0,0.0
1056,http://www.comundi.fr/formation-search-marketing-referencement/formation-google-analytics.html,Formation : Google Analytics,2474,"
                                                                                                    1 jour - 7 h
                                                                                            ","995.00
                                                     € ","<ul><li>Définir la mesure de  la performance de son site en fonction de sa stratégie digitale
</li><li>Mettre en place les indicateurs et le tracking pertinents pour sa stratégie
</li><li>Optimiser la configuration de  Google Analytics</li></ul>",995.0,7.0
1057,http://www.comundi.fr/formation-medias-sociaux-et-strategie-de-communication/atelier-twitter.html,Atelier Twitter,2332,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul><li>Comprendre et maîtriser les innovations de Twitter</li><li>Développer l'univers de communication, business et relation client de son entreprise sur Twitter
</li><li>Optimiser les actions de publicité, relation client et  e-business</li></ul>",0.0,0.0
1058,http://www.comundi.fr/formation-agences-de-communication/formation-planneur-strategique.html,Formation : Planneur stratégique,PG13,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795.00
                                                     € ","<ul><li>Comprendre les évolutions actuelles du planning stratégique
</li><li>Maîtriser les outils du planneur stratégique
</li><li>Élaborer une stratégie de communication intégrée pertinente</li></ul>",1795.0,14.0
1059,http://www.comundi.fr/formation-medias-sociaux-et-strategie-de-communication/social-ads-developpez-votre-strategie-d-achat-publicitaire-sur-les-reseaux-sociaux.html,Social ads : développez votre stratégie d’achat publicitaire sur les réseaux sociaux,4549,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul>
<li>Acquérir en une journée les fondamentaux d’une stratégie d’achat publicitaire sur les réseaux sociaux en 2017</li>
<li>Optimiser et gérer ses campagnes</li>
<li>Développer son business via les réseaux sociaux</li>
</ul>",0.0,0.0
1060,http://www.comundi.fr/formation-communication-corporate/reussir-sa-communication-financiere.html,Réussir sa communication financière,DU23,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul><li>Comprendre les principes de la communication financière d’une société cotée
</li><li>Mettre en place un programme de communication financière
</li><li>Gérer efficacement l'information financière en période de changement ou de crise</li></ul>",0.0,0.0
1061,http://www.comundi.fr/formation-agences-de-communication/formation-recommandation-strategique-de-communication.html,Formation : Recommandation stratégique de communication,PG12,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795.00
                                                     € ","<ul>
<li>Savoir structurer et rédiger une recommandation de communication</li>
<li>Construire un discours efficace et percutant</li>
<li>Convaincre l'annonceur lors de sa présentation orale</li>
</ul>",1795.0,14.0
1062,http://www.comundi.fr/formation-digital-marketing-communication/formation-deployer-efficacement-les-outils-collaboratifs-en-interne.html,Formation : Déployer efficacement les outils collaboratifs en interne,4320,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795.00
                                                     € ","<ul>
<li>Appréhender les outils collaboratifs en entreprise</li>
<li>Intégrer les outils collaboratifs dans les méthodes de travail</li>
<li>Transformer les connaissances en un capital actif pour l'entreprise</li>
</ul>",1795.0,14.0
1063,http://www.comundi.fr/formation-search-marketing-referencement/strategies-de-liens-sponsorises-sea.html,Stratégies de liens sponsorisés (SEA),VO43,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul><li>Maitriser les méthodes et techniques de référencement payant
</li><li>Définir sa stratégie SEA en fonction de ses objectifs (trafic, notoriété,vente, lancement, recrutement de Lead…)
</li><li>Mesurer et optimiser son retour sur investissement</li></ul>",0.0,0.0
1064,http://www.comundi.fr/formation-agences-de-communication/formation-creative-technologist.html,Formation : Creative technologist,4347,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795.00
                                                     € ","<ul>
<li>Comprendre les enjeux de l'hybridation entre technologies et création</li>
<li>Acquérir une vision précise de l'apport de la creative technology pour une marque</li>
<li>Expérimenter et se confronter à un outil de création</li>
</ul>",1795.0,14.0
1065,http://www.comundi.fr/formation-search-marketing-referencement/social-media-optimisation-smo.html,Social Media Optimisation (SMO),VO44,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul><li>Comprendre le rôle du Social Media Optimisation dans le développement de la visibilité sur le web
</li><li>Définir sa stratégie d'optimisation des médias sociaux en fonction de vos cibles et objectifs
</li><li>Mesurer et optimiser les retours d'une stratégie de SMO</li></ul>",0.0,0.0
1066,http://www.comundi.fr/formation-communiquer-a-l-oral/reussir-ses-reunions-a-distance.html,Réussir ses réunions à distance,2822,"
                                                                                                    1 jour - 7 h
                                                                                            ","795.00
                                                     € ","<ul><li>Acquérir les clés pour piloter une réunion à distance</li><li>Etre à l'aise en animant, éviter les écueils de la distance et gérer le groupe</li></ul>",795.0,7.0
1067,http://www.comundi.fr/formation-agences-de-communication/formation-les-cles-du-developpement-commercial-en-agence-de-communication.html,Formation : Les clés du développement commercial en agence de communication,PG14,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795.00
                                                     € ","<ul><li>Optimiser sa démarche commerciale et celle de l'agence
</li><li>Générer des contacts utiles et des participations à des compétitions rentables 
</li><li>Gagner  les compétitions et Développer les budgets existants</li></ul>",1795.0,14.0
1068,http://www.comundi.fr/formation-communiquer-a-l-oral/formation-communication-non-verbale.html,Formation : Communication non verbale,LR01,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 595.00
                                                     € ","<ul><li>Analyser la façon dont les autres nous perçoivent pour mieux interagir</li><li>Maîtriser les fondamentaux de la Synergologie®
</li><li>Faire évoluer sa communication non verbale, sans artifice !</li></ul>",1595.0,14.0
1069,http://www.comundi.fr/formation-communiquer-a-l-oral/formation-preparer-et-reussir-ses-entretiens-et-reunions.html,Formation : Préparer et réussir ses entretiens et réunions,2819,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Préparer ses rendez-vous pour conduire l'échange vers une issue favorable</li><li>Maîtriser les techniques d'écoute active pour mener ses entretiens avec tact et souplesse
</li><li>Travailler sa qualité de présence pour saisir toutes les opportunités</li></ul>",1295.0,14.0
1070,http://www.comundi.fr/formation-s-organiser-et-gerer-son-temps/formation-lecture-rapide-lire-vite-et-retenir-l-essentiel.html,Formation : Lecture rapide : lire vite et retenir l'essentiel,LG61,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Identifier et comprendre rapidement l'information importante dans tous types de contenu professionnel, papier ou internet
</li><li>Accroître sa concentration pour optimiser son temps de lecture et de synthèse
</li><li>Mémoriser et/ou restituer l'information vraiment utile</li></ul>",1295.0,14.0
1071,http://www.comundi.fr/formation-communiquer-a-l-oral/formation-reussir-ses-reunions.html,Formation : Réussir ses réunions,LG55,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Comprendre ce qui fait l'essence d'une réunion efficace et les travers les plus courants des « mauvaises » réunions</li><li>Préparer et justifier la réunion en amont
</li><li>Savoir animer tous types de réunions et obtenir la participation active des participants</li></ul>",1295.0,14.0
1072,http://www.comundi.fr/formation-creativite-changement-nouvelles-pratiques/formation-apprendre-differemment-plus-vite-mieux.html,"Formation : Apprendre différemment, plus vite, mieux",2821,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Acquérir les méthodes d'apprentissage pour ancrer de nouveaux savoirs et compétences
</li><li>Réactiver et renforcer sa mémoire pour faciliter l'acquisition de nouvelles connaissances
</li><li>Se motiver et retrouver le plaisir d'apprendre</li></ul>",1295.0,14.0
1073,http://www.comundi.fr/formation-communiquer-a-l-oral/la-voix-un-outil-puissant-pour-gagner-en-conviction.html,"La voix, un outil puissant pour gagner en conviction",LR16,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Savoir poser sa voix et s'ancrer pour prendre la parole avec confiance</li><li>Rendre ses interventions plus vivantes et convaincantes
</li><li>Retrouver le plaisir de s'exprimer... sans trac !</li></ul>",1295.0,14.0
1074,http://www.comundi.fr/formation-agences-de-communication/formation-concepteur-redacteur.html,Formation : Concepteur-rédacteur,HG03,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795.00
                                                     € ","<ul><li>Eveiller sa créativité pour trouver un concept fort, print ou web
</li><li>Travailler sa rédaction pour avoir plus d'impact
</li><li>Acquérir des outils pour présenter son idée, argumenter et convaincre</li></ul>",1795.0,14.0
1075,http://www.comundi.fr/formation-communiquer-a-l-oral/formation-mieux-communiquer-en-situations-difficiles.html,Formation : Mieux communiquer en situations difficiles,2159,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Adopter rapidement les mots, le ton et les attitudes appropriés</li><li>Acquérir une méthodologie pour mieux communiquer en situation délicate
</li><li>S'affirmer en situations difficiles</li></ul>",1295.0,14.0
1076,http://www.comundi.fr/formation-l-essentiel-du-digital/formation-atelier-tout-savoir-sur-le-referencement.html,Formation - Atelier : Tout savoir sur le référencement,4600,"
                                                                                                    1 jour - 7 h
                                                                                            ","595.00
                                                     € ","<ul>
<li>Maîtriser les fondamentaux du référencement (SEM, SEO, SEA, SMO…)</li>
<li>Créer sa “boîte à outils du petit référenceur”</li>
</ul>",595.0,7.0
1077,http://www.comundi.fr/formation-agences-de-communication/formation-chef-de-projet-editorial-en-agence.html,Formation : Chef de projet éditorial en agence,4115,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795.00
                                                     € ","<ul>
<li>Endosser le rôle de chef de projet: maîtriser les phases de conception d'un projet print/digital</li>
<li>Définir les objectifs, priorités, cibles et moyens nécessaires</li>
<li>Piloter l'équipe impliquée dans le projet et optimiser le travail d'équipe: développeurs, graphistes, journalistes, community managers.</li>
</ul>",1795.0,14.0
1078,http://www.comundi.fr/formation-agences-de-communication/commerciaux-en-agence-restez-zen-et-efficaces-en-toutes-circonstances.html,Commerciaux en agence : restez zen et efficaces en toutes circonstances !,4656,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795
                                                     € ","<ul>
<li>Rappeler les enjeux relationnels liés à la fonction commerciale en Agence</li>
<li>Optimiser ses pratiques pour être mieux compris, accepté et respecté</li>
<li>Renforcer l’efficacité de la coopération entre tous les acteurs</li>
</ul>",1795.0,14.0
1079,http://www.comundi.fr/formation-s-organiser-et-gerer-son-temps/formation-atelier-trouver-la-bonne-information-sur-le-web.html,Formation - Atelier : Trouver la bonne information sur le web !,4605,"
                                                                                                    1 jour - 7 h
                                                                                            ","595.00
                                                     € ","<ul>
<li>Maîtriser les techniques de veille et recherche sur Internet</li>
<li>Gérer et diffuser l’information</li>
</ul>",595.0,7.0
1080,http://www.comundi.fr/formation-l-essentiel-du-digital/formation-atelier-veille-creative-et-benchmark.html,Formation - Atelier : Veille créative et benchmark,4768,"
                                                                                                    1 jour - 7 h
                                                                                            ","595.00
                                                     € ","<ul>
<li>Organiser sa veille stratégique et créative</li>
<li>Utiliser les réseaux sociaux pour suivre et anticiper les évolutions de son marché</li>
</ul>",595.0,7.0
1081,http://www.comundi.fr/formation-l-essentiel-du-digital/formation-atelier-les-fondamentaux-du-digital.html,Formation - Atelier : Les fondamentaux du digital,4599,"
                                                                                                    1 jour - 7 h
                                                                                            ","595.00
                                                     € ","<ul>
<li>Se familiariser avec le vocabulaire, les codes et les usages du digital</li>
<li>Maîtriser les nouveaux outils et usages liés à la digitalisation</li>
<li>Adopter la “digital attitude”</li>
</ul>",595.0,7.0
1082,http://www.comundi.fr/formation-l-essentiel-du-digital/formation-atelier-gerer-et-animer-sa-communaute.html,Formation - atelier : Gérer et animer sa communauté,4612,"
                                                                                                    1 jour - 7 h
                                                                                            ","595.00
                                                     € ","<ul>
<li>Acquérir les fondamentaux du community management</li>
<li>Construire une stratégie de présence sur les réseaux sociaux</li>
</ul>",595.0,7.0
1083,http://www.comundi.fr/formation-l-essentiel-du-digital/formation-atelier-faire-son-premier-tweet.html,Formation - Atelier : Faire son premier Tweet,4609,"
                                                                                                    1 jour - 7 h
                                                                                            ","595.00
                                                     € ","<ul>
<li>Acquérir toutes les clés pour bien débuter sur Twitter</li>
<li>Développer une présence durable et d’influence sur Twitter</li>
</ul>",595.0,7.0
1084,http://www.comundi.fr/formation-l-essentiel-du-digital/formation-atelier-ecrire-pour-le-web.html,Formation - Atelier : Ecrire pour le web,4601,"
                                                                                                    1 jour - 7 h
                                                                                            ","595.00
                                                     € ","<ul>
<li>Apprendre à rédiger des textes efficaces…  et visibles sur le web</li>
<li>Gagner en impact pour optimiser son référencement</li>
</ul>",595.0,7.0
1085,http://www.comundi.fr/formation-l-essentiel-du-digital/formation-atelier-debuter-sur-les-reseaux-sociaux.html,Formation - Atelier : Débuter sur les réseaux sociaux,4607,"
                                                                                                    1 jour - 7 h
                                                                                            ","595.00
                                                     € ","<ul>
<li>Découvrir les principaux réseaux sociaux (LinkedIn, Facebook, Twitter, Snapchat, Instagram, etc.)</li>
<li>Faire ses premiers pas sur les réseaux sociaux : panorama des bonnes pratiques</li>
</ul>",595.0,7.0
1086,http://www.comundi.fr/formation-l-essentiel-du-digital/formation-atelier-booster-son-activite-avec-linkedin.html,Formation - Atelier : Booster son activité avec LinkedIn,4608,"
                                                                                                    1 jour - 7 h
                                                                                            ","595.00
                                                     € ","<ul>
<li>Développer son réseau et utiliser LinkedIn en BtoB</li>
<li>Créer et entretenir la relation avec ses prospects et clients</li>
</ul>",595.0,7.0
1087,http://www.comundi.fr/formation-s-organiser-et-gerer-son-temps/formation-atelier-construire-et-proteger-son-identite-digitale.html,Formation - Atelier : Construire et protéger son identité digitale,4611,"
                                                                                                    1 jour - 7 h
                                                                                            ","595.00
                                                     € ","<ul>
<li>Piloter son identité digitale et son e-réputation</li>
<li>Maîtriser l’usage de ses données personnelles</li>
<li>Construire sa marque personnelle sur le web et les réseaux sociaux</li>
</ul>",595.0,7.0
1088,http://www.comundi.fr/formation-l-essentiel-du-digital/formation-atelier-ecrire-pour-les-reseaux-sociaux.html,Formation - Atelier : Ecrire pour les réseaux sociaux,4753,"
                                                                                                    1 jour - 7 h
                                                                                            ","595.00
                                                     € ","<ul>
<li>Ecrire pour être RTweeté, liké, suivi, commenté…</li>
<li>Maîtriser les règles et techniques pour rendre leurs messages visibles sur les réseaux sociaux.</li>
<li>Savoir modérer les conversations et créer du buzz</li>
</ul>",595.0,7.0
1089,http://www.comundi.fr/formation-l-essentiel-du-digital/formation-atelier-creer-un-blog-en-3-clics.html,Formation - Atelier : Créer un blog en 3 clics,4606,"
                                                                                                    1 jour - 7 h
                                                                                            ","595.00
                                                     € ","<ul>
<li>Réaliser et mettre en ligne un blog attirant et dynamique</li>
<li>Écrire son premier article et le diffuser</li>
</ul>",595.0,7.0
1090,http://www.comundi.fr/formation-medias-sociaux-et-strategie-de-communication/atelier-facebook.html,Atelier Facebook,2331,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul><li>analyser les innovations de la plateforme et ses conséquences pour sa marque
</li><li>maitriser les nouvelles opportunités publicitaires et business de Fb
</li><li>adapter les metrics et les KPIs en fonction de l'évolution de ses objectifs</li></ul>",0.0,0.0
1091,http://www.comundi.fr/formation-s-organiser-et-gerer-son-temps/formation-atelier-creer-sa-page-facebook.html,Formation - Atelier : Créer sa page Facebook,4610,"
                                                                                                    1 jour - 7 h
                                                                                            ","595.00
                                                     € ","<ul>
<li>Comprendre le fonctionnement d’une page Facebook (&amp; Workplace)</li>
<li>Créer ses premières publications</li>
</ul>",595.0,7.0
1092,http://www.comundi.fr/formation-medias-sociaux-et-strategie-de-communication/formation-social-crm.html,Formation : Social CRM,YA02,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795.00
                                                     € ","<ul><li>Comprendre les enjeux e-réputation, fidélisation et le potentiel business du social CRM
</li><li>Maîtriser les outils de social scoring, social CRM et social marketing
</li><li>Impulser la stratégie conversationnelle dans l'ensemble de l'entreprise</li></ul>",1795.0,14.0
1093,http://www.comundi.fr/formation-medias-sociaux-et-strategie-de-communication/formation-integrer-la-video-a-votre-strategie-sociale-et-media.html,Formation: Intégrer la vidéo à votre stratégie sociale et média,4322,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795.00
                                                     € ","<ul>
<li>Connaître les enjeux et les opportunités de la vidéo online</li>
<li>Intégrer la vidéo à sa stratégie digitale</li>
<li>Identifier, budgéter et planifier les ressources pour déployer votre stratégie</li>
</ul>",1795.0,14.0
1094,http://www.comundi.fr/formation-medias-sociaux-et-strategie-de-communication/formation-medias-sociaux-et-btob.html,Formation : Médias sociaux et BtoB,YA01,"
                                                                                                    1 jour - 7 h
                                                                                            ","1 095.00
                                                     € ","<ul><li>Appréhender les réseaux BtoB et leurs fonctionnalités clés
</li><li>Déployer une stratégie sur les médias sociaux BtoB cohérente avec ses objectifs
</li><li>Améliorer le ROI et les retombées business de ses actions de social media</li></ul>",1095.0,7.0
1095,http://www.comundi.fr/formation-medias-sociaux-et-strategie-de-communication/formation-construire-une-strategie-social-media-efficace.html,Formation : Construire une stratégie Social Media efficace,2972,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795.00
                                                     € ","<ul>
<li>S'assigner des objectifs dans le cadre d'un plan marketing et dérouler une stratégie Social Media</li>
<li>Se fixer des objectifs et mobiliser les ressources nécessaires pour le déploiement de cette stratégie Social Media</li>
<li>Évaluer les performances de la stratégie Social Media mise en place et effectuer des ajustements</li>
</ul>",1795.0,14.0
1096,http://www.comundi.fr/formation-medias-sociaux-et-strategie-de-communication/formation-medias-sociaux-et-b2c.html,Formation : Médias sociaux et B2C,ZA25,"
                                                                                                    1 jour - 7 h
                                                                                            ","1 095.00
                                                     € ","<ul><li>Comprendre et analyser les tendances du web social en ""BtoC""
</li><li>Intégrer les réseaux sociaux dans sa stratégie digitale
</li><li>Définir les indicateurs clés et mesurer le ROI sur les réseaux sociaux</li></ul>",1095.0,7.0
1097,http://www.comundi.fr/formation-medias-sociaux-et-strategie-de-communication/formation-atelier-linkedin.html,Formation : Atelier LinkedIn,2135,"
                                                                                                    1 jour - 7 h
                                                                                            ","995.00
                                                     € ","<ul><li>Comprendre et maîtriser les enjeux du réseau et la communauté
</li><li>Développer l'univers produit, corporate et commercial de son entreprise sur Linked In
</li><li>Favoriser les leviers e-business : social selling et prospection commerciale, publicité…</li></ul>",995.0,7.0
1098,http://www.comundi.fr/formation-search-marketing-referencement/formation-techniques-de-redaction-en-ligne.html,Formation : Techniques de rédaction en ligne,EL02,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795.00
                                                     € ","<ul><li>Maîtriser les règles de l'écriture web
</li><li>Optimiser ses écrits web pour être lu, compris et référencé
</li><li>Organiser dans la durée l’animation éditoriale de sa présence en ligne</li></ul>",1795.0,14.0
1099,http://www.comundi.fr/formation-medias-sociaux-et-strategie-de-communication/formation-community-manager.html,Formation : Community manager,JD08,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 895.00
                                                     € ","<ul><li>Élaborer une stratégie de marketing communautaire adaptée à sa marque et ses produits
</li><li>Mesurer l’attachement de ses communautés à sa marque et leur capacité à la promouvoir
</li><li>Définir et piloter des leviers de communication adaptés aux réseaux sociaux</li></ul>",1895.0,14.0
